T=105	185	5	10	0	0
T=106	185	5	10	0	0
T=107	185	5	10	0	0
T=108	185	5	10	0	0
T=109	185	5	10	0	0
T=110	185	5	10	0	0
T=111	185	5	10	0	0
T=112	184	5	11	0	0
T=113	184	5	11	0	0
T=114	184	5	11	0	0
T=115	184	5	11	0	0
T=116	184	5	11	0	0
T=117	184	5	11	0	0
T=118	184	5	11	0	0
T=119	184	5	11	0	0
T=120	184	5	11	0	0
T=121	184	5	11	0	0
T=122	183	5	12	0	0
T=123	183	5	12	0	0
T=124	183	5	12	0	0
T=125	183	5	12	0	0
T=126	183	5	12	0	0
T=127	183	5	12	0	0
T=128	183	5	12	0	0
T=129	183	5	12	0	0
T=130	183	5	12	0	0
T=131	183	5	12	0	0
T=132	182	5	13	0	0
T=133	182	5	13	0	0
T=134	182	5	13	0	0
T=135	182	5	13	0	0
T=136	182	5	13	0	0
T=137	182	5	13	0	0
T=138	182	5	13	0	0
T=139	182	5	13	0	0
T=140	182	5	13	0	0
T=141	182	5	13	0	0
T=142	181	5	14	0	0
T=143	181	5	14	0	0
T=144	181	5	14	0	0
T=145	181	5	14	0	0
T=146	181	5	14	0	0
T=147	181	5	14	0	0
T=148	181	5	14	0	0
T=149	181	5	14	0	0
T=150	181	5	14	0	0
T=151	181	5	14	0	0
T=152	180	5	15	0	0
T=153	180	5	15	0	0
T=154	180	5	15	0	0
T=155	180	5	15	0	0
T=156	180	5	15	0	0
T=157	180	5	15	0	0
T=158	180	5	15	0	0
T=159	180	5	15	0	0
T=160	180	5	15	0	0
T=161	180	5	15	0	0
T=162	179	5	16	0	0
T=163	179	5	16	0	0
T=164	179	5	16	0	0
T=165	179	5	16	0	0
T=166	179	5	16	0	0
T=167	179	5	16	0	0
T=168	179	5	16	0	0
T=169	179	5	16	0	0
T=170	179	5	16	0	0
T=171	179	5	16	0	0
T=172	178	5	17	0	0
T=173	178	5	17	0	0
T=174	178	5	17	0	0
T=175	178	5	17	0	0
T=176	178	5	17	0	0
T=177	178	5	17	0	0
T=178	178	5	17	0	0
T=179	178	5	17	0	0
T=180	178	5	17	0	0
T=181	178	5	17	0	0
T=182	177	5	18	0	0
T=183	177	5	18	0	0
T=184	177	5	18	0	0
T=185	177	5	18	0	0
T=186	177	5	18	0	0
T=187	177	5	18	0	0
T=188	177	5	18	0	0
T=189	177	5	18	0	0
T=190	177	5	18	0	0
T=191	177	5	18	0	0
T=192	176	5	19	0	0
T=193	176	5	19	0	0
T=194	176	5	19	0	0
T=195	176	5	19	0	0
T=196	176	5	19	0	0
T=197	176	5	19	0	0
T=198	176	5	19	0	0
T=199	176	5	19	0	0
T=200	176	5	19	0	0
T=201	176	5	19	0	0
T=202	175	5	20	0	0
T=203	175	5	20	0	0
T=204	175	5	20	0	0
T=205	175	5	20	0	0
T=206	175	5	20	0	0
T=207	175	5	20	0	0
T=208	175	5	20	0	0
T=209	175	5	20	0	0
T=210	175	5	20	0	0
T=211	175	5	20	0	0
T=212	174	5	21	0	0
T=213	174	5	21	0	0
T=214	174	5	21	0	0
T=215	174	5	21	0	0
T=216	174	5	21	0	0
T=217	174	5	21	0	0
T=218	174	5	21	0	0
T=219	174	5	21	0	0
T=220	174	5	21	0	0
T=221	174	5	21	0	0
T=222	173	5	22	0	0
T=223	173	5	22	0	0
T=224	173	5	22	0	0
T=225	173	5	22	0	0
T=226	173	5	22	0	0
T=227	173	5	22	0	0
T=228	173	5	22	0	0
T=229	173	5	22	0	0
T=230	173	5	22	0	0
T=231	173	5	22	0	0
T=232	172	5	23	0	0
T=233	172	5	23	0	0
T=234	172	5	23	0	0
T=235	172	5	23	0	0
T=236	172	5	23	0	0
T=237	172	5	23	0	0
T=238	172	5	23	0	0
T=239	172	5	23	0	0
T=240	172	5	23	0	0
T=241	172	5	23	0	0
T=242	171	5	24	0	0
T=243	171	5	24	0	0
T=244	171	5	24	0	0
T=245	171	5	24	0	0
T=246	171	5	24	0	0
T=247	171	5	24	0	0
T=248	171	5	24	0	0
T=249	171	5	24	0	0
T=250	171	5	24	0	0
T=251	171	5	24	0	0
T=252	170	5	25	0	0
T=253	170	5	25	0	0
T=254	170	5	25	0	0
T=255	170	5	25	0	0
T=256	170	5	25	0	0
T=257	170	5	25	0	0
T=258	170	5	25	0	0
T=259	170	5	25	0	0
T=260	170	5	25	0	0
T=261	170	5	25	0	0
T=262	169	5	26	0	0
T=263	169	5	26	0	0
T=264	169	5	26	0	0
T=265	169	5	26	0	0
T=266	169	5	26	0	0
T=267	169	5	26	0	0
T=268	169	5	26	0	0
T=269	169	5	26	0	0
T=270	169	5	26	0	0
T=271	169	5	26	0	0
T=272	168	5	27	0	0
T=273	168	5	27	0	0
T=274	168	5	27	0	0
T=275	168	5	27	0	0
T=276	168	5	27	0	0
T=277	168	5	27	0	0
T=278	168	5	27	0	0
T=279	168	5	27	0	0
T=280	168	5	27	0	0
T=281	168	5	27	0	0
T=282	167	5	28	0	0
T=283	167	5	28	0	0
T=284	167	5	28	0	0
T=285	167	5	28	0	0
T=286	167	5	28	0	0
T=287	167	5	28	0	0
T=288	167	5	28	0	0
T=289	167	5	28	0	0
T=290	167	5	28	0	0
T=291	167	5	28	0	0
T=292	166	5	29	0	0
T=293	166	5	29	0	0
T=294	166	5	29	0	0
T=295	166	5	29	0	0
T=296	166	5	29	0	0
T=297	166	5	29	0	0
T=298	166	5	29	0	0
T=299	166	5	29	0	0
T=300	166	5	29	0	0
T=301	166	5	29	0	0
T=302	165	5	30	0	0
T=303	165	5	30	0	0
T=304	165	5	30	0	0
T=305	165	5	30	0	0
T=306	165	5	30	0	0
T=307	165	5	30	0	0
T=308	165	5	30	0	0
T=309	165	5	30	0	0
T=310	165	5	30	0	0
T=311	165	5	30	0	0
T=312	164	5	31	0	0
T=313	164	5	31	0	0
T=314	164	5	31	0	0
T=315	164	5	31	0	0
T=316	164	5	31	0	0
T=317	164	5	31	0	0
T=318	164	5	31	0	0
T=319	164	5	31	0	0
T=320	164	5	31	0	0
T=321	164	5	31	0	0
T=322	163	5	32	0	0
T=323	163	5	32	0	0
T=324	163	5	32	0	0
T=325	163	5	32	0	0
T=326	163	5	32	0	0
T=327	163	5	32	0	0
T=328	163	5	32	0	0
T=329	163	5	32	0	0
T=330	163	5	32	0	0
T=331	163	5	32	0	0
T=332	162	5	33	0	0
T=333	162	5	33	0	0
T=334	162	5	33	0	0
T=335	162	5	33	0	0
T=336	162	5	33	0	0
T=337	162	5	33	0	0
T=338	162	5	33	0	0
T=339	162	5	33	0	0
T=340	162	5	33	0	0
T=341	162	5	33	0	0
T=342	161	5	34	0	0
T=343	161	5	34	0	0
T=344	161	5	34	0	0
T=345	161	5	34	0	0
T=346	161	5	34	0	0
T=347	161	5	34	0	0
T=348	161	5	34	0	0
T=349	161	5	34	0	0
T=350	161	5	34	0	0
T=351	161	5	34	0	0
T=352	160	5	35	0	0
T=353	160	5	35	0	0
T=354	160	5	35	0	0
T=355	160	5	35	0	0
T=356	160	5	35	0	0
T=357	160	5	35	0	0
T=358	160	5	35	0	0
T=359	160	5	35	0	0
T=360	160	5	35	0	0
T=361	160	5	35	0	0
T=362	159	5	36	0	0
T=363	159	5	36	0	0
T=364	159	5	36	0	0
T=365	159	5	36	0	0
T=366	159	5	36	0	0
T=367	159	5	36	0	0
T=368	159	5	36	0	0
T=369	159	5	36	0	0
T=370	159	5	36	0	0
T=371	159	5	36	0	0
T=372	158	5	37	0	0
T=373	158	5	37	0	0
T=374	158	5	37	0	0
T=375	158	5	37	0	0
T=376	158	5	37	0	0
T=377	158	5	37	0	0
T=378	158	5	37	0	0
T=379	158	5	37	0	0
T=380	158	5	37	0	0
T=381	158	5	37	0	0
T=382	157	5	38	0	0
T=383	157	5	38	0	0
T=384	157	5	38	0	0
T=385	157	5	38	0	0
T=386	157	5	38	0	0
T=387	157	5	38	0	0
T=388	157	5	38	0	0
T=389	157	5	38	0	0
T=390	157	5	38	0	0
T=391	157	5	38	0	0
T=392	156	5	39	0	0
T=393	156	5	39	0	0
T=394	156	5	39	0	0
T=395	156	5	39	0	0
T=396	156	5	39	0	0
T=397	156	5	39	0	0
T=398	156	5	39	0	0
T=399	156	5	39	0	0
T=400	156	5	39	0	0
T=401	156	5	39	0	0
T=402	155	5	40	0	0
T=403	155	5	40	0	0
T=404	155	5	40	0	0
T=405	155	5	40	0	0
T=406	155	5	40	0	0
T=407	155	5	40	0	0
T=408	155	5	40	0	0
T=409	155	5	40	0	0
T=410	155	5	40	0	0
T=411	155	5	40	0	0
T=412	154	5	41	0	0
T=413	154	5	41	0	0
T=414	154	5	41	0	0
T=415	154	5	41	0	0
T=416	154	5	41	0	0
T=417	154	5	41	0	0
T=418	154	5	41	0	0
T=419	154	5	41	0	0
T=420	154	5	41	0	0
T=421	154	5	41	0	0
T=422	153	5	42	0	0
T=423	153	5	42	0	0
T=424	153	5	42	0	0
T=425	153	5	42	0	0
T=426	153	5	42	0	0
T=427	153	5	42	0	0
T=428	153	5	42	0	0
T=429	153	5	42	0	0
T=430	153	5	42	0	0
T=431	153	5	42	0	0
T=432	152	5	43	0	0
T=433	152	5	43	0	0
T=434	152	5	43	0	0
T=435	152	5	43	0	0
T=436	152	5	43	0	0
T=437	152	5	43	0	0
T=438	152	5	43	0	0
T=439	152	5	43	0	0
T=440	152	5	43	0	0
T=441	152	5	43	0	0
T=442	151	5	44	0	0
T=443	151	5	44	0	0
T=444	151	5	44	0	0
T=445	151	5	44	0	0
T=446	151	5	44	0	0
T=447	151	5	44	0	0
T=448	151	5	44	0	0
T=449	151	5	44	0	0
T=450	151	5	44	0	0
T=451	151	5	44	0	0
T=452	150	5	45	0	0
T=453	150	5	45	0	0
T=454	150	5	45	0	0
T=455	150	5	45	0	0
T=456	150	5	45	0	0
T=457	150	5	45	0	0
T=458	150	5	45	0	0
T=459	150	5	45	0	0
T=460	150	5	45	0	0
T=461	150	5	45	0	0
T=462	149	5	46	0	0
T=463	149	5	46	0	0
T=464	149	5	46	0	0
T=465	149	5	46	0	0
T=466	149	5	46	0	0
T=467	149	5	46	0	0
T=468	149	5	46	0	0
T=469	149	5	46	0	0
T=470	149	5	46	0	0
T=471	149	5	46	0	0
T=472	148	5	47	0	0
T=473	148	5	47	0	0
T=474	148	5	47	0	0
T=475	148	5	47	0	0
T=476	148	5	47	0	0
T=477	148	5	47	0	0
T=478	148	5	47	0	0
T=479	148	5	47	0	0
T=480	148	5	47	0	0
T=481	148	5	47	0	0
T=482	147	5	48	0	0
T=483	147	5	48	0	0
T=484	147	5	48	0	0
T=485	147	5	48	0	0
T=486	147	5	48	0	0
T=487	147	5	48	0	0
T=488	147	5	48	0	0
T=489	147	5	48	0	0
T=490	147	5	48	0	0
T=491	147	5	48	0	0
T=492	146	5	49	0	0
T=493	146	5	49	0	0
T=494	146	5	49	0	0
T=495	146	5	49	0	0
T=496	146	5	49	0	0
T=497	146	5	49	0	0
T=498	146	5	49	0	0
T=499	146	5	49	0	0
T=500	146	5	49	0	0
T=501	146	5	49	0	0
T=502	145	5	50	0	0
T=503	145	5	50	0	0
T=504	145	5	50	0	0
T=505	145	5	50	0	0
T=506	145	5	50	0	0
T=507	145	5	50	0	0
T=508	145	5	50	0	0
T=509	145	5	50	0	0
T=510	145	5	50	0	0
T=511	145	5	50	0	0
T=512	144	5	51	0	0
T=513	144	5	51	0	0
T=514	144	5	51	0	0
T=515	144	5	51	0	0
T=516	144	5	51	0	0
T=517	144	5	51	0	0
T=518	144	5	51	0	0
T=519	144	5	51	0	0
T=520	144	5	51	0	0
T=521	144	5	51	0	0
T=522	143	5	52	0	0
T=523	143	5	52	0	0
T=524	143	5	52	0	0
T=525	143	5	52	0	0
T=526	143	5	52	0	0
T=527	143	5	52	0	0
T=528	143	5	52	0	0
T=529	143	5	52	0	0
T=530	143	5	52	0	0
T=531	143	5	52	0	0
T=532	142	5	53	0	0
T=533	142	5	53	0	0
T=534	142	5	53	0	0
T=535	142	5	53	0	0
T=536	142	5	53	0	0
T=537	142	5	53	0	0
T=538	142	5	53	0	0
T=539	142	5	53	0	0
T=540	142	5	53	0	0
T=541	142	5	53	0	0
T=542	141	5	54	0	0
T=543	141	5	54	0	0
T=544	141	5	54	0	0
T=545	141	5	54	0	0
T=546	141	5	54	0	0
T=547	141	5	54	0	0
T=548	141	5	54	0	0
T=549	141	5	54	0	0
T=550	141	5	54	0	0
T=551	141	5	54	0	0
T=552	140	5	55	0	0
T=553	140	5	55	0	0
T=554	140	5	55	0	0
T=555	140	5	55	0	0
T=556	140	5	55	0	0
T=557	140	5	55	0	0
T=558	140	5	55	0	0
T=559	140	5	55	0	0
T=560	140	5	55	0	0
T=561	140	5	55	0	0
T=562	139	5	56	0	0
T=563	139	5	56	0	0
T=564	139	5	56	0	0
T=565	139	5	56	0	0
T=566	139	5	56	0	0
T=567	139	5	56	0	0
T=568	139	5	56	0	0
T=569	139	5	56	0	0
T=570	139	5	56	0	0
T=571	139	5	56	0	0
T=572	138	5	57	0	0
T=573	138	5	57	0	0
T=574	138	5	57	0	0
T=575	138	5	57	0	0
T=576	138	5	57	0	0
T=577	138	5	57	0	0
T=578	138	5	57	0	0
T=579	138	5	57	0	0
T=580	138	5	57	0	0
T=581	138	5	57	0	0
T=582	137	5	58	0	0
T=583	137	5	58	0	0
T=584	137	5	58	0	0
T=585	137	5	58	0	0
T=586	137	5	58	0	0
T=587	137	5	58	0	0
T=588	137	5	58	0	0
T=589	137	5	58	0	0
T=590	137	5	58	0	0
T=591	137	5	58	0	0
T=592	136	5	59	0	0
T=593	136	5	59	0	0
T=594	136	5	59	0	0
T=595	136	5	59	0	0
T=596	136	5	59	0	0
T=597	136	5	59	0	0
T=598	136	5	59	0	0
T=599	136	5	59	0	0
T=600	136	5	59	0	0
T=601	136	5	59	0	0
T=602	135	5	60	0	0
T=603	135	5	60	0	0
T=604	135	5	60	0	0
T=605	135	5	60	0	0
T=606	135	5	60	0	0
T=607	135	5	60	0	0
T=608	135	5	60	0	0
T=609	135	5	60	0	0
T=610	135	5	60	0	0
T=611	135	5	60	0	0
T=612	134	5	61	0	0
T=613	134	5	61	0	0
T=614	134	5	61	0	0
T=615	134	5	61	0	0
T=616	134	5	61	0	0
T=617	134	5	61	0	0
T=618	134	5	61	0	0
T=619	134	5	61	0	0
T=620	134	5	61	0	0
T=621	134	5	61	0	0
T=622	133	5	62	0	0
T=623	133	5	62	0	0
T=624	133	5	62	0	0
T=625	133	5	62	0	0
T=626	133	5	62	0	0
T=627	133	5	62	0	0
T=628	133	5	62	0	0
T=629	133	5	62	0	0
T=630	133	5	62	0	0
T=631	133	5	62	0	0
T=632	132	5	63	0	0
T=633	132	5	63	0	0
T=634	132	5	63	0	0
T=635	132	5	63	0	0
T=636	132	5	63	0	0
T=637	132	5	63	0	0
T=638	132	5	63	0	0
T=639	132	5	63	0	0
T=640	132	5	63	0	0
T=641	132	5	63	0	0
T=642	131	5	64	0	0
T=643	131	5	64	0	0
T=644	131	5	64	0	0
T=645	131	5	64	0	0
T=646	131	5	64	0	0
T=647	131	5	64	0	0
T=648	131	5	64	0	0
T=649	131	5	64	0	0
T=650	131	5	64	0	0
T=651	131	5	64	0	0
T=652	130	5	65	0	0
T=653	130	5	65	0	0
T=654	130	5	65	0	0
T=655	130	5	65	0	0
T=656	130	5	65	0	0
T=657	130	5	65	0	0
T=658	130	5	65	0	0
T=659	130	5	65	0	0
T=660	130	5	65	0	0
T=661	130	5	65	0	0
T=662	129	5	66	0	0
T=663	129	5	66	0	0
T=664	129	5	66	0	0
T=665	129	5	66	0	0
T=666	129	5	66	0	0
T=667	129	5	66	0	0
T=668	129	5	66	0	0
T=669	129	5	66	0	0
T=670	129	5	66	0	0
T=671	129	5	66	0	0
T=672	128	5	67	0	0
T=673	128	5	67	0	0
T=674	128	5	67	0	0
T=675	128	5	67	0	0
T=676	128	5	67	0	0
T=677	128	5	67	0	0
T=678	128	5	67	0	0
T=679	128	5	67	0	0
T=680	128	5	67	0	0
T=681	128	5	67	0	0
T=682	127	5	68	0	0
T=683	127	5	68	0	0
T=684	127	5	68	0	0
T=685	127	5	68	0	0
T=686	127	5	68	0	0
T=687	127	5	68	0	0
T=688	127	5	68	0	0
T=689	127	5	68	0	0
T=690	127	5	68	0	0
T=691	127	5	68	0	0
T=692	126	5	69	0	0
T=693	126	5	69	0	0
T=694	126	5	69	0	0
T=695	126	5	69	0	0
T=696	126	5	69	0	0
T=697	126	5	69	0	0
T=698	126	5	69	0	0
T=699	126	5	69	0	0
T=700	126	5	69	0	0
T=701	126	5	69	0	0
T=702	125	5	70	0	0
T=703	125	5	70	0	0
T=704	125	5	70	0	0
T=705	125	5	70	0	0
T=706	125	5	70	0	0
T=707	125	5	70	0	0
T=708	125	5	70	0	0
T=709	125	5	70	0	0
T=710	125	5	70	0	0
T=711	125	5	70	0	0
T=712	124	5	71	0	0
T=713	124	5	71	0	0
T=714	124	5	71	0	0
T=715	124	5	71	0	0
T=716	124	5	71	0	0
T=717	124	5	71	0	0
T=718	124	5	71	0	0
T=719	124	5	71	0	0
T=720	124	5	71	0	0
T=721	124	5	71	0	0
T=722	123	5	72	0	0
T=723	123	5	72	0	0
T=724	123	5	72	0	0
T=725	123	5	72	0	0
T=726	123	5	72	0	0
T=727	123	5	72	0	0
T=728	123	5	72	0	0
T=729	123	5	72	0	0
T=730	123	5	72	0	0
T=731	123	5	72	0	0
T=732	122	5	73	0	0
T=733	122	5	73	0	0
T=734	122	5	73	0	0
T=735	122	5	73	0	0
T=736	122	5	73	0	0
T=737	122	5	73	0	0
T=738	122	5	73	0	0
T=739	122	5	73	0	0
T=740	122	5	73	0	0
T=741	122	5	73	0	0
T=742	121	5	74	0	0
T=743	121	5	74	0	0
T=744	121	5	74	0	0
T=745	121	5	74	0	0
T=746	121	5	74	0	0
T=747	121	5	74	0	0
T=748	121	5	74	0	0
T=749	121	5	74	0	0
T=750	121	5	74	0	0
T=751	121	5	74	0	0
T=752	120	5	75	0	0
T=753	120	5	75	0	0
T=754	120	5	75	0	0
T=755	120	5	75	0	0
T=756	120	5	75	0	0
T=757	120	5	75	0	0
T=758	120	5	75	0	0
T=759	120	5	75	0	0
T=760	120	5	75	0	0
T=761	120	5	75	0	0
T=762	119	5	76	0	0
T=763	119	5	76	0	0
T=764	119	5	76	0	0
T=765	119	5	76	0	0
T=766	119	5	76	0	0
T=767	119	5	76	0	0
T=768	119	5	76	0	0
T=769	119	5	76	0	0
T=770	119	5	76	0	0
T=771	119	5	76	0	0
T=772	118	5	77	0	0
T=773	118	5	77	0	0
T=774	118	5	77	0	0
T=775	118	5	77	0	0
T=776	118	5	77	0	0
T=777	118	5	77	0	0
T=778	118	5	77	0	0
T=779	118	5	77	0	0
T=780	118	5	77	0	0
T=781	118	5	77	0	0
T=782	117	5	78	0	0
T=783	117	5	78	0	0
T=784	117	5	78	0	0
T=785	117	5	78	0	0
T=786	117	5	78	0	0
T=787	117	5	78	0	0
T=788	117	5	78	0	0
T=789	117	5	78	0	0
T=790	117	5	78	0	0
T=791	117	5	78	0	0
T=792	116	5	79	0	0
T=793	116	5	79	0	0
T=794	116	5	79	0	0
T=795	116	5	79	0	0
T=796	116	5	79	0	0
T=797	116	5	79	0	0
T=798	116	5	79	0	0
T=799	116	5	79	0	0
T=800	116	5	79	0	0
T=801	116	5	79	0	0
T=802	115	5	80	0	0
T=803	115	5	80	0	0
T=804	115	5	80	0	0
T=805	115	5	80	0	0
T=806	115	5	80	0	0
T=807	115	5	80	0	0
T=808	115	5	80	0	0
T=809	115	5	80	0	0
T=810	115	5	80	0	0
T=811	115	5	80	0	0
T=812	114	5	81	0	0
T=813	114	5	81	0	0
T=814	114	5	81	0	0
T=815	114	5	81	0	0
T=816	114	5	81	0	0
T=817	114	5	81	0	0
T=818	114	5	81	0	0
T=819	114	5	81	0	0
T=820	114	5	81	0	0
T=821	114	5	81	0	0
T=822	113	5	82	0	0
T=823	113	5	82	0	0
T=824	113	5	82	0	0
T=825	113	5	82	0	0
T=826	113	5	82	0	0
T=827	113	5	82	0	0
T=828	113	5	82	0	0
T=829	113	5	82	0	0
T=830	113	5	82	0	0
T=831	113	5	82	0	0
T=832	112	5	83	0	0
T=833	112	5	83	0	0
T=834	112	5	83	0	0
T=835	112	5	83	0	0
T=836	112	5	83	0	0
T=837	112	5	83	0	0
T=838	112	5	83	0	0
T=839	112	5	83	0	0
T=840	112	5	83	0	0
T=841	112	5	83	0	0
T=842	111	5	84	0	0
T=843	111	5	84	0	0
T=844	111	5	84	0	0
T=845	111	5	84	0	0
T=846	111	5	84	0	0
T=847	111	5	84	0	0
T=848	111	5	84	0	0
T=849	111	5	84	0	0
T=850	111	5	84	0	0
T=851	111	5	84	0	0
T=852	110	5	85	0	0
T=853	110	5	85	0	0
T=854	110	5	85	0	0
T=855	110	5	85	0	0
T=856	110	5	85	0	0
T=857	110	5	85	0	0
T=858	110	5	85	0	0
T=859	110	5	85	0	0
T=860	110	5	85	0	0
T=861	110	5	85	0	0
T=862	109	5	86	0	0
T=863	109	5	86	0	0
T=864	109	5	86	0	0
T=865	109	5	86	0	0
T=866	109	5	86	0	0
T=867	109	5	86	0	0
T=868	109	5	86	0	0
T=869	109	5	86	0	0
T=870	109	5	86	0	0
T=871	109	5	86	0	0
T=872	108	5	87	0	0
T=873	108	5	87	0	0
T=874	108	5	87	0	0
T=875	108	5	87	0	0
T=876	108	5	87	0	0
T=877	108	5	87	0	0
T=878	108	5	87	0	0
T=879	108	5	87	0	0
T=880	108	5	87	0	0
T=881	108	5	87	0	0
T=882	107	5	88	0	0
T=883	107	5	88	0	0
T=884	107	5	88	0	0
T=885	107	5	88	0	0
T=886	107	5	88	0	0
T=887	107	5	88	0	0
T=888	107	5	88	0	0
T=889	107	5	88	0	0
T=890	107	5	88	0	0
T=891	107	5	88	0	0
T=892	106	5	89	0	0
T=893	106	5	89	0	0
T=894	106	5	89	0	0
T=895	106	5	89	0	0
T=896	106	5	89	0	0
T=897	106	5	89	0	0
T=898	106	5	89	0	0
T=899	106	5	89	0	0
T=900	106	5	89	0	0
T=901	106	5	89	0	0
T=902	105	5	90	0	0
T=903	105	5	90	0	0
T=904	105	5	90	0	0
T=905	105	5	90	0	0
T=906	105	5	90	0	0
T=907	105	5	90	0	0
T=908	105	5	90	0	0
T=909	105	5	90	0	0
T=910	105	5	90	0	0
T=911	105	5	90	0	0
T=912	104	5	91	0	0
T=913	104	5	91	0	0
T=914	104	5	91	0	0
T=915	104	5	91	0	0
T=916	104	5	91	0	0
T=917	104	5	91	0	0
T=918	104	5	91	0	0
T=919	104	5	91	0	0
T=920	104	5	91	0	0
T=921	104	5	91	0	0
T=922	103	5	92	0	0
T=923	103	5	92	0	0
T=924	103	5	92	0	0
T=925	103	5	92	0	0
T=926	103	5	92	0	0
T=927	103	5	92	0	0
T=928	103	5	92	0	0
T=929	103	5	92	0	0
T=930	103	5	92	0	0
T=931	103	5	92	0	0
T=932	102	5	93	0	0
T=933	102	5	93	0	0
T=934	102	5	93	0	0
T=935	102	5	93	0	0
T=936	102	5	93	0	0
T=937	102	5	93	0	0
T=938	102	5	93	0	0
T=939	102	5	93	0	0
T=940	102	5	93	0	0
T=941	102	5	93	0	0
T=942	101	5	94	0	0
T=943	101	5	94	0	0
T=944	101	5	94	0	0
T=945	101	5	94	0	0
T=946	101	5	94	0	0
T=947	101	5	94	0	0
T=948	101	5	94	0	0
T=949	101	5	94	0	0
T=950	101	5	94	0	0
T=951	101	5	94	0	0
T=952	100	5	95	0	0
T=953	100	5	95	0	0
T=954	100	5	95	0	0
T=955	100	5	95	0	0
T=956	100	5	95	0	0
T=957	100	5	95	0	0
T=958	100	5	95	0	0
T=959	100	5	95	0	0
T=960	100	5	95	0	0
T=961	100	5	95	0	0
T=962	99	5	96	0	0
T=963	99	5	96	0	0
T=964	99	5	96	0	0
T=965	99	5	96	0	0
T=966	99	5	96	0	0
T=967	99	5	96	0	0
T=968	99	5	96	0	0
T=969	99	5	96	0	0
T=970	99	5	96	0	0
T=971	99	5	96	0	0
T=972	98	5	97	0	0
T=973	98	5	97	0	0
T=974	98	5	97	0	0
T=975	98	5	97	0	0
T=976	98	5	97	0	0
T=977	98	5	97	0	0
T=978	98	5	97	0	0
T=979	98	5	97	0	0
T=980	98	5	97	0	0
T=981	98	5	97	0	0
T=982	97	5	98	0	0
T=983	97	5	98	0	0
T=984	97	5	98	0	0
T=985	97	5	98	0	0
T=986	97	5	98	0	0
T=987	97	5	98	0	0
T=988	97	5	98	0	0
T=989	97	5	98	0	0
T=990	97	5	98	0	0
T=991	97	5	98	0	0
T=992	96	5	99	0	0
T=993	96	5	99	0	0
T=994	96	5	99	0	0
T=995	96	5	99	0	0
T=996	96	5	99	0	0
T=997	96	5	99	0	0
T=998	96	5	99	0	0
T=999	96	5	99	0	0
